ID,GIS ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
753,119858,Hylan Blvd,Dole St,Poillon Ave,SB,01/19/2012,87,74,36,21,41,67,171,924,524,343,401,448,494,586,807,812,776,864,740,611,441,271,216,167
754,119858,Hylan Blvd,Dole St,Poillon Ave,SB,01/20/2012,115,62,39,28,21,54,183,923,555,400,411,460,522,615,801,789,861,871,725,607,433,416,341,258
755,119858,Hylan Blvd,Dole St,Poillon Ave,SB,01/21/2012,195,100,97,64,45,52,93,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,NB,01/09/2012,19,9,6,10,14,46,73,184,155,73,91,111,91,118,132,161,131,164,130,141,77,55,49,27
757,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,NB,01/10/2012,18,16,5,9,16,59,77,169,170,95,99,109,107,117,151,158,131,140,151,131,79,44,38,23
758,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,NB,01/11/2012,31,14,18,4,18,60,86,171,166,113,84,102,111,117,141,154,135,154,160,101,92,52,46,23
759,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,NB,01/12/2012,16,16,10,8,14,53,84,152,163,71,83,100,100,120,141,133,135,143,137,117,59,59,36,41
760,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,NB,01/13/2012,23,15,15,3,18,49,83,164,166,87,90,85,94,99,143,180,131,163,171,152,102,27,0,0
761,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,SB,01/09/2012,12,8,2,3,4,15,53,123,108,73,56,62,77,77,122,111,134,128,129,103,63,67,48,18
762,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,SB,01/10/2012,27,9,6,8,3,21,45,131,118,56,47,82,78,100,116,138,119,136,130,107,87,40,50,35
763,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,SB,01/11/2012,21,13,12,7,2,17,43,131,117,58,47,70,89,84,113,127,106,150,113,104,72,53,44,22
764,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,SB,01/12/2012,20,13,5,3,4,17,47,130,91,58,44,59,78,95,107,114,125,126,115,108,62,64,45,29
765,4234,ANNADALE ROAD,LADD AVENUE,BERRY AVENUE,SB,01/13/2012,27,16,13,6,8,13,52,133,93,39,51,63,78,91,110,130,127,114,201,126,69,35,0,0
766,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,NB,01/09/2012,60,26,25,20,52,163,202,403,454,256,276,346,360,338,480,534,499,504,439,400,316,229,133,98
767,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,NB,01/10/2012,65,38,28,16,66,177,192,298,480,278,274,346,373,335,432,535,457,526,433,395,314,241,150,114
768,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,NB,01/11/2012,77,42,43,30,49,154,210,415,469,301,307,330,357,410,485,552,536,499,424,427,343,241,156,108
769,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,NB,01/12/2012,63,39,23,18,51,168,180,394,453,305,297,304,352,379,466,576,457,492,470,465,355,258,160,151
770,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,NB,01/13/2012,65,44,36,29,61,183,199,398,467,314,301,304,387,393,488,585,474,481,486,476,348,0,0,0
771,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,SB,01/09/2012,51,26,15,9,14,44,140,293,263,176,162,200,202,218,304,322,344,300,281,237,179,166,105,91
772,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,SB,01/10/2012,48,30,19,12,15,44,155,287,275,223,279,279,283,319,328,373,443,381,284,271,197,158,147,110
773,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,SB,01/11/2012,89,41,31,32,35,66,179,266,289,199,174,195,221,227,324,325,312,304,320,277,188,178,132,103
937,41758,Snyder Ave,E 37 St,E 38 St,EB,01/17/2012,105,48,32,21,33,50,124,345,455,314,227,244,259,301,321,393,477,435,406,312,259,237,179,141
774,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,SB,01/12/2012,53,27,13,14,15,40,146,267,276,197,178,200,226,219,295,312,313,310,321,253,194,184,114,100
775,3115,ARDEN AVENUE,SINCLAIR AVENUE,SHELDON AVENUE,SB,01/13/2012,69,42,27,21,17,49,154,272,279,190,189,194,218,232,321,320,287,326,350,295,186,0,0,0
776,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,NB,01/10/2012,13,10,13,9,24,62,91,111,161,194,176,248,214,222,257,215,259,253,175,152,115,102,58,53
777,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,NB,01/11/2012,21,27,28,17,28,69,133,170,239,243,204,234,285,322,284,338,271,193,168,139,105,95,60,41
778,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,NB,01/12/2012,33,31,18,19,23,77,129,132,159,196,179,232,209,228,244,253,231,174,169,141,90,89,56,51
779,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,NB,01/13/2012,37,28,20,21,24,69,122,150,189,244,209,232,262,254,243,301,287,194,141,120,51,0,0,0
780,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,SB,01/10/2012,19,19,10,12,21,41,77,128,175,223,219,241,270,308,266,285,319,255,203,157,124,89,51,37
781,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,SB,01/11/2012,23,19,11,14,27,30,72,133,201,207,190,218,261,296,261,312,315,232,214,182,108,68,56,40
782,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,SB,01/12/2012,33,39,24,18,37,31,64,115,134,188,191,243,230,245,265,290,289,241,212,163,119,133,63,57
783,646,ARTHUR KILL ROAD,WINANT PLACE,MANLEY STREET,SB,01/13/2012,47,30,28,21,27,36,90,135,204,197,239,241,272,294,289,357,355,265,182,167,47,0,0,0
784,4340,4th Ave,Senator St,68th St,NB,01/17/2012,98,70,60,52,56,205,567,943,1048,709,555,514,581,553,619,617,627,629,511,485,359,300,204,151
785,4340,4th Ave,Senator St,68th St,NB,01/18/2012,108,85,58,54,72,202,561,946,1135,740,518,540,580,572,641,569,616,631,575,495,391,316,237,200
786,4340,4th Ave,Senator St,68th St,NB,01/19/2012,103,85,49,60,91,221,595,844,818,679,595,586,554,568,656,668,676,674,589,442,314,326,226,158
787,4340,4th Ave,Senator St,68th St,NB,01/20/2012,139,101,67,52,97,213,546,937,907,648,555,604,652,708,613,722,609,649,585,515,483,394,354,288
788,4340,4th Ave,Senator St,68th St,NB,01/21/2012,247,143,140,122,128,108,153,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,4340,4th Ave,Senator St,68th St,SB,01/17/2012,105,63,34,41,38,58,135,343,512,445,409,437,439,438,491,694,736,728,657,492,347,287,169,137
790,4340,4th Ave,Senator St,68th St,SB,01/18/2012,111,79,39,40,54,53,143,339,495,417,398,428,455,490,506,713,710,773,666,481,396,274,209,151
791,4340,4th Ave,Senator St,68th St,SB,01/19/2012,111,78,42,61,47,102,251,500,547,447,407,443,441,440,581,703,764,707,632,474,323,301,183,129
792,4340,4th Ave,Senator St,68th St,SB,01/20/2012,144,87,56,44,54,68,152,336,521,438,446,436,432,499,548,742,734,783,699,604,409,341,274,291
793,4340,4th Ave,Senator St,68th St,SB,01/21/2012,245,165,119,98,80,84,78,109,112,138,27,7,0,0,0,0,0,0,0,0,0,0,0,0
794,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/17/2012,35,31,13,11,20,39,94,224,217,195,219,184,180,197,223,220,191,171,178,118,120,94,81,45
795,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/18/2012,37,18,19,24,25,32,105,201,239,199,190,185,217,168,229,220,202,228,173,155,110,95,63,52
796,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/19/2012,30,25,16,15,18,25,107,188,212,187,173,202,233,219,225,232,203,196,180,147,126,104,80,45
797,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/20/2012,44,32,22,20,32,33,108,186,260,184,191,186,151,201,260,248,192,213,169,171,149,113,113,65
798,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/21/2012,69,33,30,35,41,38,46,109,162,193,160,148,188,185,180,208,192,135,146,140,100,103,87,76
799,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,NB,01/22/2012,56,33,31,29,53,35,35,60,91,131,180,210,,,,,,,,,,,,
800,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/17/2012,41,41,17,17,27,25,76,193,264,136,188,200,241,250,305,269,268,256,245,241,157,106,96,68
801,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/18/2012,49,29,14,17,26,23,104,165,256,177,195,206,273,208,348,276,253,285,244,229,159,114,79,77
802,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/19/2012,48,31,29,21,19,17,78,201,239,223,218,243,211,225,303,286,267,288,254,213,161,109,100,69
803,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/20/2012,50,34,34,22,30,18,84,171,264,187,200,203,337,333,322,322,260,295,274,250,201,144,121,100
804,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/21/2012,81,76,47,44,37,31,34,84,99,157,157,177,177,189,195,199,191,183,172,159,144,105,94,86
805,19874,NEW UTRECHT AVENUE,71 STREET,72 STREET,SB,01/22/2012,90,50,46,43,56,27,33,50,85,116,165,176,,,,,,,,,,,,
806,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,EB,01/17/2012,10,7,7,4,7,17,73,187,610,380,338,200,292,234,181,163,155,256,186,112,72,121,54,20
807,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,EB,01/18/2012,8,6,9,2,5,26,78,159,570,289,358,194,254,217,182,168,203,307,291,121,89,119,42,7
808,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,EB,01/19/2012,6,12,4,1,3,18,80,138,608,302,381,182,275,177,160,172,165,267,175,105,63,94,45,19
809,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,EB,01/20/2012,3,9,7,0,6,18,64,111,233,192,96,112,100,125,128,155,142,115,193,55,44,105,32,9
810,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,EB,01/21/2012,9,6,6,2,3,4,26,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,WB,01/17/2012,2,4,2,3,3,1,6,24,84,67,73,92,116,125,104,107,103,140,108,88,97,124,48,5
812,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,WB,01/18/2012,1,2,0,0,3,2,7,22,88,68,96,62,151,116,93,121,122,110,96,107,84,148,53,4
813,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,WB,01/19/2012,2,6,5,0,2,0,7,27,87,67,92,84,107,122,85,102,110,107,99,88,46,137,27,8
814,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,WB,01/20/2012,1,7,2,1,1,2,10,16,26,29,27,60,61,61,82,99,109,73,53,33,29,158,3,0
815,39756,ORIENTAL BOULEVARD,NORFOLK STREET,OXFORD STREET,WB,01/21/2012,1,2,3,0,2,1,0,9,16,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
816,26197,Shore Blvd,Falmouth St,Girard St,EB,01/17/2012,45,26,19,19,4,6,14,83,222,797,557,326,214,236,204,266,265,237,350,389,170,132,118,93
817,26197,Shore Blvd,Falmouth St,Girard St,EB,01/18/2012,57,33,18,12,8,7,13,84,229,846,522,297,217,257,273,243,225,244,301,428,267,162,125,94
818,26197,Shore Blvd,Falmouth St,Girard St,EB,01/19/2012,43,42,22,11,6,7,18,87,224,795,513,321,188,237,234,313,262,225,298,325,218,142,134,89
819,26197,Shore Blvd,Falmouth St,Girard St,EB,01/20/2012,50,26,32,19,8,8,18,70,204,548,319,133,124,140,168,353,197,191,199,212,129,105,125,99
820,26197,Shore Blvd,Falmouth St,Girard St,EB,01/21/2012,70,39,33,23,18,7,11,36,24,58,95,35,0,0,0,0,0,0,0,0,0,0,0,0
821,26197,Shore Blvd,Falmouth St,Girard St,WB,01/17/2012,25,15,4,7,8,26,74,299,644,308,384,264,511,372,521,497,422,432,256,214,253,317,102,56
822,26197,Shore Blvd,Falmouth St,Girard St,WB,01/18/2012,35,30,8,8,8,23,76,285,705,315,388,265,508,366,461,491,460,460,288,286,263,332,108,45
823,26197,Shore Blvd,Falmouth St,Girard St,WB,01/19/2012,33,25,17,9,10,22,75,276,633,259,407,302,524,406,572,491,462,422,236,247,226,336,102,45
824,26197,Shore Blvd,Falmouth St,Girard St,WB,01/20/2012,42,35,29,8,12,25,73,308,459,205,181,210,196,217,505,291,318,290,174,103,107,191,68,51
825,26197,Shore Blvd,Falmouth St,Girard St,WB,01/21/2012,41,41,22,7,7,12,24,25,70,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/17/2012,65,32,21,31,35,107,184,307,381,313,337,388,429,390,388,452,450,527,408,417,355,264,221,131
827,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/18/2012,65,39,13,16,15,77,171,327,345,345,367,371,392,460,441,497,538,529,503,430,379,304,230,101
828,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/19/2012,77,66,23,27,31,116,206,291,324,345,325,383,389,478,465,526,503,524,482,412,340,305,187,142
829,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/20/2012,85,48,38,35,46,123,193,304,330,352,367,432,446,537,520,563,554,555,501,451,381,261,199,161
830,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/21/2012,128,74,53,41,45,81,82,136,183,185,229,307,346,326,394,410,423,408,345,288,233,163,148,130
831,194331,Shore Pkwy North,Bay 40 St,25 Ave,EB,01/22/2012,107,65,80,43,62,69,54,69,99,169,273,69,,,,,,,,,,,,
832,194331,Shore Pkwy North,Bay 40 St,25 Ave,WB,01/17/2012,4,2,5,8,3,11,31,57,54,46,57,44,53,40,51,68,79,82,49,65,54,35,29,13
833,194331,Shore Pkwy North,Bay 40 St,25 Ave,WB,01/18/2012,10,4,2,1,0,9,34,65,81,57,57,95,135,72,72,56,62,85,70,63,56,32,25,23
834,194331,Shore Pkwy North,Bay 40 St,25 Ave,WB,01/19/2012,7,6,7,2,5,12,30,39,67,38,34,49,63,61,76,70,74,74,65,68,46,32,34,23
835,194331,Shore Pkwy North,Bay 40 St,25 Ave,WB,01/20/2012,10,8,3,7,8,14,23,62,64,49,56,67,60,75,71,61,76,75,76,53,48,39,24,17
836,194331,Shore Pkwy North,Bay 40 St,25 Ave,WB,01/21/2012,5,6,5,8,2,6,15,22,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
837,26075,Shore Pkwy South,E 16 St,Bay Court,EB,01/17/2012,105,54,35,21,34,71,184,483,771,552,469,489,461,472,543,746,626,663,625,576,489,311,256,165
838,26075,Shore Pkwy South,E 16 St,Bay Court,EB,01/18/2012,118,73,40,32,33,69,179,499,611,518,469,476,518,544,648,821,706,726,681,616,478,384,266,205
839,26075,Shore Pkwy South,E 16 St,Bay Court,EB,01/19/2012,99,65,39,34,44,83,192,483,630,559,504,467,502,519,633,879,660,717,663,634,479,353,290,187
840,26075,Shore Pkwy South,E 16 St,Bay Court,EB,01/20/2012,132,65,42,33,45,94,152,498,639,557,481,455,490,535,712,710,685,719,692,609,507,385,309,226
841,26075,Shore Pkwy South,E 16 St,Bay Court,EB,01/21/2012,167,129,91,80,64,67,51,131,220,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,194358,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,WB,01/17/2012,32,30,18,10,20,33,87,180,251,247,250,247,266,263,343,283,587,497,397,404,261,82,103,50
843,194358,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,WB,01/18/2012,28,14,11,13,11,16,33,206,204,229,209,208,258,364,324,349,378,394,434,296,288,221,118,43
844,194358,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,WB,01/19/2012,24,12,10,11,17,31,77,168,271,235,212,180,208,275,309,313,355,386,345,304,217,207,131,102
845,194358,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,WB,01/20/2012,42,34,18,15,12,21,66,181,272,255,294,402,342,281,313,377,357,384,329,294,293,196,155,115
846,194358,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,WB,01/21/2012,90,59,32,16,25,23,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,17457,Shore Rd,68 St,Bay Ridge Ave,NB,01/17/2012,18,7,9,4,16,34,96,239,188,127,86,79,88,97,143,122,119,100,100,78,65,63,51,25
848,17457,Shore Rd,68 St,Bay Ridge Ave,NB,01/18/2012,20,15,10,12,20,31,91,244,169,127,77,78,90,93,149,128,101,92,83,83,84,59,45,40
849,17457,Shore Rd,68 St,Bay Ridge Ave,NB,01/19/2012,18,7,11,5,10,27,86,223,184,117,95,74,91,110,135,118,98,105,117,98,79,79,57,40
850,17457,Shore Rd,68 St,Bay Ridge Ave,NB,01/20/2012,27,20,6,9,15,25,84,182,185,120,25,93,92,93,149,141,104,121,109,97,92,63,84,56
851,17457,Shore Rd,68 St,Bay Ridge Ave,NB,01/21/2012,46,28,24,13,8,15,34,55,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,17457,Shore Rd,68 St,Bay Ridge Ave,SB,01/17/2012,9,5,6,2,8,6,19,61,82,65,54,49,63,45,52,60,61,52,80,49,40,44,21,16
853,17457,Shore Rd,68 St,Bay Ridge Ave,SB,01/18/2012,12,14,6,6,3,3,24,52,70,29,36,54,58,43,70,53,56,52,48,43,46,40,35,24
854,17457,Shore Rd,68 St,Bay Ridge Ave,SB,01/19/2012,15,10,3,0,4,6,21,45,58,49,41,71,52,86,71,79,49,46,79,61,43,42,43,16
855,17457,Shore Rd,68 St,Bay Ridge Ave,SB,01/20/2012,5,19,8,10,1,3,30,63,58,48,63,49,56,41,87,74,61,63,66,55,36,51,46,48
856,17457,Shore Rd,68 St,Bay Ridge Ave,SB,01/21/2012,15,17,14,13,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,18562,Shore Pkwy,19 Ave,20 Ave,WB,01/17/2012,25,11,6,5,9,12,25,60,96,72,60,64,68,79,95,93,120,126,101,99,109,96,46,30
858,18562,Shore Pkwy,19 Ave,20 Ave,WB,01/18/2012,19,21,10,7,14,13,28,67,109,109,99,63,137,91,100,124,107,115,99,116,74,75,58,27
859,18562,Shore Pkwy,19 Ave,20 Ave,WB,01/19/2012,16,26,17,8,7,10,25,72,68,53,42,68,76,60,86,80,100,103,112,96,72,78,31,30
860,18562,Shore Pkwy,19 Ave,20 Ave,WB,01/20/2012,17,26,23,8,10,14,34,58,110,79,63,74,77,99,107,118,114,136,134,139,97,79,72,44
861,18562,Shore Pkwy,19 Ave,20 Ave,WB,01/21/2012,33,39,19,22,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/17/2012,33,18,15,6,25,30,151,277,250,213,206,210,204,201,274,283,232,248,182,141,106,76,65,46
863,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/18/2012,47,15,16,13,11,30,156,237,255,174,162,185,205,182,258,273,219,232,171,138,111,80,66,64
864,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/19/2012,42,27,23,7,21,41,157,276,273,165,188,213,236,241,280,293,231,278,194,145,133,95,92,59
865,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/20/2012,36,20,21,21,18,42,157,281,266,228,249,265,253,283,316,312,252,235,238,169,123,108,91,72
866,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/21/2012,58,49,16,31,21,21,39,84,154,100,130,131,168,152,153,148,134,155,133,111,88,98,78,70
867,19174,Stillwell Ave,Bay 46 St,Bay 47 St,NB,01/22/2012,45,36,18,23,22,26,26,36,89,106,122,123,,,,,,,,,,,,
868,19174,Stillwell Ave,Bay 46 St,Bay 47 St,SB,01/17/2012,34,13,8,6,17,31,62,123,189,176,135,139,238,220,288,297,218,270,227,169,101,98,59,48
869,19174,Stillwell Ave,Bay 46 St,Bay 47 St,SB,01/18/2012,33,25,23,12,13,27,58,119,229,196,184,212,200,151,201,229,182,209,191,155,109,86,71,38
870,19174,Stillwell Ave,Bay 46 St,Bay 47 St,SB,01/19/2012,30,18,20,7,14,33,70,126,181,132,119,118,143,173,178,190,167,172,151,138,97,67,71,45
871,19174,Stillwell Ave,Bay 46 St,Bay 47 St,SB,01/20/2012,39,18,17,11,17,37,61,140,189,172,147,167,149,186,245,207,179,157,151,106,112,81,66,44
872,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/17/2012,67,24,27,16,19,49,104,265,434,352,340,340,312,343,332,339,301,374,319,212,200,164,118,75
873,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/18/2012,59,37,22,13,29,39,99,186,287,283,299,295,286,294,351,385,379,356,337,255,188,141,123,73
874,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/19/2012,62,44,20,17,30,50,80,228,267,289,310,287,314,323,331,362,307,374,305,221,220,165,133,88
875,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/20/2012,63,41,31,21,30,56,108,206,283,289,288,332,319,324,354,361,293,337,255,214,184,157,108,105
876,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/21/2012,104,72,56,39,38,26,42,84,114,127,131,162,180,176,185,186,197,182,158,153,147,143,139,91
877,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,NB,01/22/2012,111,70,47,39,34,43,30,60,103,147,172,213,,,,,,,,,,,,
878,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,SB,01/17/2012,59,28,26,16,22,55,95,287,441,334,301,265,362,382,324,362,333,373,360,305,222,142,106,78
879,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,SB,01/18/2012,35,38,23,18,29,68,122,278,411,356,310,291,343,342,323,389,402,322,315,273,217,151,107,85
880,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,SB,01/19/2012,50,38,25,22,31,36,106,190,224,248,267,250,302,266,298,324,319,321,338,248,223,172,122,98
881,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,SB,01/20/2012,70,35,35,23,19,59,116,215,238,269,266,252,320,303,379,350,323,247,265,228,186,139,124,104
882,25210,MC DONALD AVENUE,AVENUE S,AVENUE T,SB,01/21/2012,81,67,44,25,26,34,39,83,93,114,129,98,0,0,0,0,0,0,0,0,0,0,0,0
883,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,NB,01/16/2012,69,33,24,12,33,68,114,194,239,239,237,242,234,261,274,240,221,293,235,183,125,113,89,54
884,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,NB,01/17/2012,51,30,34,26,40,64,164,322,426,341,268,305,357,299,321,329,276,240,239,183,120,90,67,45
885,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,NB,01/18/2012,39,31,12,16,21,56,111,385,417,345,260,333,268,300,310,333,308,315,262,175,138,119,76,63
886,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,NB,01/19/2012,39,24,19,18,39,89,205,500,387,279,313,291,299,292,354,335,285,302,228,183,144,114,88,65
887,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,NB,01/20/2012,40,36,18,33,52,91,205,475,425,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,SB,01/16/2012,71,39,48,30,36,45,95,124,176,180,212,249,258,289,288,266,289,360,324,212,146,123,99,88
889,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,SB,01/17/2012,61,48,37,32,46,73,115,197,269,196,226,260,268,263,286,372,358,440,425,253,152,85,75,63
890,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,SB,01/18/2012,65,43,28,23,20,43,79,217,337,271,258,238,263,278,298,464,450,479,417,301,199,122,100,88
891,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,SB,01/19/2012,68,64,34,39,44,78,118,229,294,275,275,302,288,290,283,392,407,424,353,248,167,98,88,100
892,21490,MC DONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,SB,01/20/2012,58,42,26,28,58,74,102,181,305,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,122461,3 AVENUE,30 STREET,31 STREET,NB,01/16/2012,151,106,87,119,209,373,743,884,713,849,896,892,995,968,985,1072,948,870,734,624,355,265,233,200
894,122461,4 AVENUE,30 STREET,31 STREET,NB,01/17/2012,109,91,76,118,218,632,1457,1946,2122,1500,1105,1037,893,1217,1040,1117,1033,1089,776,566,404,262,252,224
895,122461,5 AVENUE,30 STREET,31 STREET,NB,01/18/2012,163,89,102,97,233,668,1529,1014,1846,1200,1051,992,901,862,1125,1394,1295,1397,761,584,405,292,316,406
896,122461,6 AVENUE,30 STREET,31 STREET,NB,01/19/2012,275,100,113,128,268,764,1685,1859,1834,1237,1075,1141,926,935,1113,1199,1130,1005,759,557,374,288,559,596
897,122461,7 AVENUE,30 STREET,31 STREET,NB,01/20/2012,388,152,97,159,286,890,1628,1877,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,122461,3 AVENUE,30 STREET,31 STREET,SB,01/16/2012,90,61,63,63,56,68,106,263,329,398,497,570,590,660,678,891,978,910,680,530,322,190,178,150
899,122461,4 AVENUE,30 STREET,31 STREET,SB,01/17/2012,96,47,55,65,58,84,189,458,565,674,702,622,592,595,692,987,1458,1383,1383,676,284,222,177,148
900,122461,5 AVENUE,30 STREET,31 STREET,SB,01/18/2012,134,87,71,69,65,100,227,493,582,720,690,749,825,803,808,1008,1455,1657,1338,772,377,233,189,173
901,122461,6 AVENUE,30 STREET,31 STREET,SB,01/19/2012,123,60,57,51,69,107,238,477,862,751,699,670,881,707,782,1129,1156,1277,1012,477,266,205,202,171
902,122461,7 AVENUE,30 STREET,31 STREET,SB,01/20/2012,142,70,49,73,81,95,197,480,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,21139,NEW UTRECHT AVENUE,52 STREET,53 STREET,NB,01/16/2012,91,60,28,27,16,37,91,161,225,269,281,277,305,314,285,321,304,363,341,240,204,246,245,207
904,21139,NEW UTRECHT AVENUE,52 STREET,53 STREET,NB,01/17/2012,125,60,21,17,34,47,135,197,290,304,307,306,309,307,253,301,304,338,315,216,227,208,199,197
905,21139,NEW UTRECHT AVENUE,52 STREET,53 STREET,NB,01/18/2012,106,49,30,25,28,39,140,220,306,309,209,287,276,270,301,281,331,358,344,261,239,262,211,184
